label,saved_status,rung1,growth,rung2,rung3,nonoptimal_T,classes,n_structural_zero,n_unresolved,n_resolved_on_retry,agrees_with_saved,status
red2_6800:646,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:647,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:648,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:649,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:650,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:651,,infeasible;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal,0;0.1141;0.4911;0.7338;1.175;1.436;1.453;1.421;1.304;1.108;0.8334;0.2489,infeasible;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal,infeasible;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal,0,STRUCTURAL_ZERO,1,0,0,,OK
red2_6800:652,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:653,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:654,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:655,,infeasible;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal,0;0.1022;0.4685;0.7065;1.141;1.404;1.425;1.393;1.283;1.117;0.8519;0.294,infeasible;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal,infeasible;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal,0,STRUCTURAL_ZERO,1,0,0,,OK
red2_6800:656,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:657,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:658,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:659,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:660,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:661,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:662,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:663,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:664,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:665,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:666,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:667,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:668,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:669,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:670,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:671,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:672,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:673,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:674,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:675,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:676,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:677,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:678,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:679,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
